run_id,algorithm,threads,pid,cpu_percent,memory_mb,num_threads,context_switches,uptime,timestamp
11,bubble,1,2643,102.5,5.69,2,2,4.35,1749021365.33
11,merge,1,2642,101.5,128.31,1,17,4.45,1749021365.43
11,bubble,1,2643,102.0,5.69,2,2,4.46,1749021365.44
11,merge,1,2642,99.6,206.32,1,18,4.56,1749021365.54
11,bubble,1,2643,100.6,5.69,2,2,4.56,1749021365.54
11,bubble,1,2643,99.9,5.69,2,2,4.68,1749021365.66
11,merge,1,2642,99.4,134.32,1,19,4.68,1749021365.66
11,merge,1,2642,99.7,138.32,1,19,4.79,1749021365.77
11,bubble,1,2643,99.4,5.69,2,2,4.79,1749021365.77
11,merge,1,2642,100.0,142.32,1,20,4.9,1749021365.88
11,bubble,1,2643,99.6,5.69,2,2,4.9,1749021365.88
11,merge,1,2642,106.1,146.32,1,20,5.01,1749021365.99
11,bubble,1,2643,97.4,5.69,2,2,5.01,1749021365.99
11,merge,1,2642,99.6,150.32,1,21,5.12,1749021366.1
11,bubble,1,2643,99.6,5.69,2,2,5.12,1749021366.1
11,bubble,1,2643,100.3,5.69,2,2,5.23,1749021366.21
11,merge,1,2642,99.5,154.32,1,22,5.23,1749021366.21
11,bubble,1,2643,99.2,5.69,2,2,5.34,1749021366.32
11,merge,1,2642,99.5,310.47,2,24,5.34,1749021366.32
11,merge,1,2642,99.9,312.09,2,24,5.45,1749021366.43
11,bubble,1,2643,99.8,5.69,2,2,5.45,1749021366.43
11,merge,1,2642,103.6,316.82,2,24,5.56,1749021366.54
11,bubble,1,2643,100.9,5.69,2,2,5.56,1749021366.54
11,merge,1,2642,93.8,322.94,2,24,5.66,1749021366.64
11,bubble,1,2643,103.5,5.69,2,2,5.67,1749021366.65
11,merge,1,2642,103.0,322.94,2,24,5.77,1749021366.75
11,bubble,1,2643,93.9,5.69,2,2,5.77,1749021366.75
11,merge,1,2642,102.4,322.94,2,24,5.88,1749021366.86
11,bubble,1,2643,102.8,5.69,2,2,5.88,1749021366.86
11,merge,1,2642,92.8,322.94,2,24,5.99,1749021366.97
11,bubble,1,2643,102.1,5.69,2,2,5.99,1749021366.97
11,merge,1,2642,100.9,334.94,2,24,6.09,1749021367.07
11,bubble,1,2643,92.2,5.69,2,2,6.1,1749021367.08
11,merge,1,2642,100.1,334.94,2,24,6.2,1749021367.18
11,bubble,1,2643,100.6,5.69,2,2,6.2,1749021367.18
11,merge,1,2642,100.5,334.94,2,24,6.31,1749021367.29
11,bubble,1,2643,100.6,5.69,2,2,6.31,1749021367.29
11,merge,1,2642,99.7,334.94,2,24,6.42,1749021367.4
11,bubble,1,2643,100.1,5.69,2,2,6.42,1749021367.4
11,merge,1,2642,100.0,334.94,2,24,6.53,1749021367.51
11,bubble,1,2643,99.8,5.69,2,2,6.53,1749021367.51
11,merge,1,2642,99.8,334.94,2,24,6.64,1749021367.62
11,bubble,1,2643,100.1,5.69,2,2,6.64,1749021367.62
11,bubble,1,2643,99.5,5.69,2,2,6.75,1749021367.73
11,merge,1,2642,99.4,334.94,2,24,6.75,1749021367.73
11,merge,1,2642,99.5,340.94,2,24,6.87,1749021367.85
11,bubble,1,2643,99.4,5.69,2,2,6.87,1749021367.85
11,merge,1,2642,99.5,340.94,2,24,6.98,1749021367.96
11,bubble,1,2643,99.4,5.69,2,2,6.98,1749021367.96
11,bubble,1,2643,100.0,5.69,2,2,7.09,1749021368.07
11,merge,1,2642,99.5,340.94,2,24,7.09,1749021368.07
11,merge,1,2642,99.5,340.94,2,24,7.2,1749021368.18
11,bubble,1,2643,108.2,5.69,2,2,7.2,1749021368.18
11,merge,1,2642,99.9,340.94,2,24,7.31,1749021368.29
11,bubble,1,2643,99.6,5.69,2,2,7.31,1749021368.29
11,merge,1,2642,99.9,340.94,2,24,7.42,1749021368.4
11,bubble,1,2643,99.9,5.69,2,2,7.42,1749021368.4
11,merge,1,2642,99.4,340.94,2,24,7.53,1749021368.51
11,bubble,1,2643,99.6,5.69,2,2,7.53,1749021368.51
11,merge,1,2642,100.0,340.94,2,24,7.64,1749021368.62
11,bubble,1,2643,99.6,5.69,2,2,7.64,1749021368.62
11,bubble,1,2643,100.3,5.69,2,2,7.75,1749021368.73
11,merge,1,2642,99.7,340.94,2,24,7.75,1749021368.73
11,merge,1,2642,99.7,340.94,2,24,7.86,1749021368.84
11,bubble,1,2643,99.3,5.69,2,2,7.86,1749021368.84
11,bubble,1,2643,99.5,5.69,2,2,7.97,1749021368.95
11,merge,1,2642,99.2,340.94,2,24,7.97,1749021368.95
11,merge,1,2642,99.3,340.94,2,24,8.08,1749021369.06
11,bubble,1,2643,99.1,5.69,2,2,8.08,1749021369.06
11,merge,1,2642,99.5,340.94,2,24,8.19,1749021369.17
11,bubble,1,2643,99.5,5.69,2,2,8.19,1749021369.17
11,merge,1,2642,99.3,361.54,2,24,8.3,1749021369.28
11,bubble,1,2643,99.4,5.69,2,2,8.3,1749021369.28
11,merge,1,2642,99.4,377.01,2,24,8.41,1749021369.39
11,bubble,1,2643,99.5,5.69,2,2,8.41,1749021369.39
11,merge,1,2642,99.4,341.01,2,24,8.52,1749021369.5
11,bubble,1,2643,99.4,5.69,2,2,8.52,1749021369.5
11,bubble,1,2643,99.6,5.69,2,2,8.63,1749021369.61
11,merge,1,2642,99.5,341.01,2,24,8.63,1749021369.61
11,bubble,1,2643,99.8,5.69,2,2,8.74,1749021369.72
11,merge,1,2642,99.7,341.01,2,24,8.74,1749021369.72
11,merge,1,2642,100.0,341.01,2,24,8.85,1749021369.83
11,bubble,1,2643,99.6,5.69,2,2,8.85,1749021369.83
11,bubble,1,2643,100.1,5.69,2,2,8.96,1749021369.94
11,merge,1,2642,99.7,341.01,2,24,8.96,1749021369.94
11,bubble,1,2643,99.8,5.69,2,2,9.07,1749021370.05
11,merge,1,2642,99.9,341.01,2,24,9.07,1749021370.05
11,bubble,1,2643,99.7,5.69,2,2,9.18,1749021370.16
11,merge,1,2642,99.9,341.01,2,24,9.18,1749021370.16
11,bubble,1,2643,99.6,5.69,2,2,9.29,1749021370.27
11,merge,1,2642,99.3,341.01,2,24,9.29,1749021370.27
11,bubble,1,2643,99.8,5.69,2,2,9.4,1749021370.38
11,merge,1,2642,99.9,341.01,2,24,9.41,1749021370.39
11,bubble,1,2643,99.3,5.69,2,2,9.52,1749021370.5
11,merge,1,2642,99.6,341.01,2,24,9.52,1749021370.5
11,bubble,1,2643,100.0,5.69,2,2,9.63,1749021370.61
11,merge,1,2642,99.6,341.01,2,24,9.63,1749021370.61
11,bubble,1,2643,99.7,5.69,2,2,9.74,1749021370.72
11,merge,1,2642,99.8,341.01,2,24,9.74,1749021370.72
11,merge,1,2642,99.7,341.01,2,24,9.85,1749021370.83
11,bubble,1,2643,99.3,5.69,2,2,9.85,1749021370.83
11,merge,1,2642,108.6,341.01,2,24,9.96,1749021370.94
11,bubble,1,2643,99.6,5.69,2,2,9.96,1749021370.94
11,bubble,1,2643,100.4,5.69,2,2,10.07,1749021371.05
11,merge,1,2642,99.8,341.01,2,24,10.07,1749021371.05
11,bubble,1,2643,100.1,5.69,2,2,10.18,1749021371.16
11,merge,1,2642,100.1,341.01,2,24,10.18,1749021371.16
11,bubble,1,2643,99.8,5.69,2,2,10.29,1749021371.27
11,merge,1,2642,100.1,341.01,2,24,10.29,1749021371.27
11,bubble,1,2643,99.4,5.69,2,2,10.4,1749021371.38
11,merge,1,2642,99.6,341.01,2,24,10.4,1749021371.38
11,bubble,1,2643,98.7,5.69,2,2,10.51,1749021371.49
11,merge,1,2642,98.7,341.01,2,24,10.51,1749021371.49
11,merge,1,2642,99.7,341.01,2,24,10.62,1749021371.6
11,bubble,1,2643,99.4,5.69,2,2,10.62,1749021371.6
11,bubble,1,2643,108.7,5.69,2,2,10.73,1749021371.71
11,merge,1,2642,99.1,341.01,2,24,10.73,1749021371.71
11,merge,1,2642,100.1,341.01,2,24,10.84,1749021371.82
11,bubble,1,2643,99.8,5.69,2,2,10.84,1749021371.82
11,bubble,1,2643,99.8,5.69,2,2,10.95,1749021371.93
11,merge,1,2642,99.7,341.01,2,24,10.95,1749021371.93
11,merge,1,2642,99.7,341.01,2,24,11.06,1749021372.04
11,bubble,1,2643,99.5,5.69,2,2,11.06,1749021372.04
11,merge,1,2642,105.9,341.01,2,24,11.17,1749021372.15
11,bubble,1,2643,97.1,5.69,2,2,11.17,1749021372.15
11,merge,1,2642,89.3,341.01,2,24,11.29,1749021372.27
11,bubble,1,2643,98.2,5.69,2,2,11.29,1749021372.27
11,bubble,1,2643,97.3,5.69,2,2,11.4,1749021372.38
11,merge,1,2642,105.9,341.01,2,24,11.4,1749021372.38
11,bubble,1,2643,97.8,5.69,2,2,11.51,1749021372.49
11,merge,1,2642,97.5,367.54,2,24,11.51,1749021372.49
11,merge,1,2642,99.6,359.54,2,24,11.62,1749021372.6
11,bubble,1,2643,99.3,5.69,2,2,11.62,1749021372.6
11,merge,1,2642,98.8,425.02,2,24,11.73,1749021372.71
11,bubble,1,2643,107.6,5.69,2,2,11.73,1749021372.71
11,bubble,1,2643,99.7,5.69,2,2,11.84,1749021372.82
11,merge,1,2642,99.4,341.01,2,24,11.84,1749021372.82
11,bubble,1,2643,99.5,5.69,2,2,11.96,1749021372.94
11,merge,1,2642,99.4,341.01,2,24,11.96,1749021372.94
11,bubble,1,2643,99.6,5.69,2,2,12.07,1749021373.05
11,merge,1,2642,99.8,341.01,2,24,12.07,1749021373.05
11,bubble,1,2643,99.4,5.69,2,2,12.18,1749021373.16
11,merge,1,2642,99.4,341.01,2,24,12.18,1749021373.16
11,bubble,1,2643,99.5,5.69,2,2,12.29,1749021373.27
11,merge,1,2642,108.5,341.01,2,24,12.29,1749021373.27
11,bubble,1,2643,94.5,5.69,2,2,12.39,1749021373.37
11,merge,1,2642,92.2,341.01,2,24,12.4,1749021373.38
11,bubble,1,2643,102.8,5.69,2,2,12.5,1749021373.48
11,merge,1,2642,103.0,341.01,2,24,12.5,1749021373.48
11,bubble,1,2643,101.2,5.69,2,2,12.61,1749021373.59
11,merge,1,2642,101.8,341.01,2,24,12.61,1749021373.59
11,bubble,1,2643,101.7,5.69,2,2,12.72,1749021373.7
11,merge,1,2642,102.1,341.01,2,24,12.72,1749021373.7
11,bubble,1,2643,101.6,5.69,2,2,12.82,1749021373.8
11,merge,1,2642,92.5,341.01,2,24,12.83,1749021373.81
11,bubble,1,2643,100.2,5.69,2,2,12.93,1749021373.91
11,merge,1,2642,101.0,341.01,2,24,12.94,1749021373.92
11,bubble,1,2643,99.9,5.69,2,2,13.04,1749021374.02
11,merge,1,2642,100.1,341.01,2,24,13.04,1749021374.02
11,merge,1,2642,99.9,341.01,2,24,13.16,1749021374.14
11,bubble,1,2643,99.2,5.69,2,2,13.16,1749021374.14
11,bubble,1,2643,99.3,5.69,2,2,13.27,1749021374.25
11,merge,1,2642,98.9,341.01,2,24,13.27,1749021374.25
11,bubble,1,2643,99.5,5.69,2,2,13.38,1749021374.36
11,merge,1,2642,108.6,341.01,2,24,13.38,1749021374.36
11,merge,1,2642,99.9,341.01,2,24,13.49,1749021374.47
11,bubble,1,2643,99.8,5.69,2,2,13.49,1749021374.47
11,bubble,1,2643,99.9,5.69,2,2,13.6,1749021374.58
11,merge,1,2642,99.7,341.01,2,24,13.6,1749021374.58
11,bubble,1,2643,99.4,5.69,2,2,13.71,1749021374.69
11,merge,1,2642,90.6,341.01,2,24,13.71,1749021374.69
11,bubble,1,2643,99.7,5.69,2,2,13.82,1749021374.8
11,merge,1,2642,99.4,341.01,2,24,13.82,1749021374.8
11,bubble,1,2643,99.5,5.69,2,2,13.93,1749021374.91
11,merge,1,2642,99.6,341.01,2,24,13.93,1749021374.91
11,merge,1,2642,99.5,341.01,2,24,14.04,1749021375.02
11,bubble,1,2643,99.3,5.69,2,2,14.04,1749021375.02
11,merge,1,2642,108.3,341.01,2,24,14.15,1749021375.13
11,bubble,1,2643,99.3,5.69,2,2,14.15,1749021375.13
11,merge,1,2642,99.7,341.01,2,24,14.26,1749021375.24
11,bubble,1,2643,99.6,5.69,2,2,14.26,1749021375.24
11,merge,1,2642,97.4,341.01,2,24,14.37,1749021375.35
11,bubble,1,2643,97.2,5.69,2,2,14.37,1749021375.35
11,bubble,1,2643,98.1,5.69,2,2,14.49,1749021375.47
11,merge,1,2642,97.8,341.01,2,24,14.49,1749021375.47
11,merge,1,2642,97.6,341.01,2,24,14.6,1749021375.58
11,bubble,1,2643,106.1,5.69,2,2,14.6,1749021375.58
11,merge,1,2642,100.2,341.01,2,24,14.71,1749021375.69
11,bubble,1,2643,100.2,5.69,2,2,14.71,1749021375.69
11,bubble,1,2643,99.6,5.69,2,2,14.82,1749021375.8
11,merge,1,2642,99.2,359.54,2,24,14.82,1749021375.8
11,bubble,1,2643,99.3,5.69,2,2,14.93,1749021375.91
11,merge,1,2642,108.2,377.01,2,24,14.93,1749021375.91
11,merge,1,2642,90.5,341.01,2,24,15.04,1749021376.02
11,bubble,1,2643,99.4,5.69,2,2,15.04,1749021376.02
11,bubble,1,2643,100.1,5.69,2,2,15.15,1749021376.13
11,merge,1,2642,99.7,341.01,2,24,15.15,1749021376.13
11,merge,1,2642,100.0,341.01,2,24,15.26,1749021376.24
11,bubble,1,2643,99.6,5.69,2,2,15.26,1749021376.24
11,bubble,1,2643,99.7,5.69,2,2,15.37,1749021376.35
11,merge,1,2642,99.6,341.01,2,24,15.37,1749021376.35
11,merge,1,2642,99.7,341.01,2,24,15.48,1749021376.46
11,bubble,1,2643,99.3,5.69,2,2,15.48,1749021376.46
11,merge,1,2642,106.4,341.01,2,24,15.59,1749021376.57
11,bubble,1,2643,97.6,5.69,2,2,15.59,1749021376.57
11,bubble,1,2643,107.3,5.69,2,2,15.71,1749021376.69
11,merge,1,2642,97.9,341.01,2,24,15.71,1749021376.69
11,merge,1,2642,100.2,341.01,2,24,15.82,1749021376.8
11,bubble,1,2643,100.0,5.69,2,2,15.82,1749021376.8
11,bubble,1,2643,99.7,5.69,2,2,15.93,1749021376.91
11,merge,1,2642,99.4,341.01,2,24,15.93,1749021376.91
11,merge,1,2642,99.9,341.01,2,24,16.04,1749021377.02
11,bubble,1,2643,99.8,5.69,2,2,16.04,1749021377.02
11,bubble,1,2643,100.2,5.69,2,2,16.15,1749021377.13
11,merge,1,2642,100.0,341.01,2,24,16.15,1749021377.13
11,merge,1,2642,98.9,341.01,2,24,16.26,1749021377.24
11,bubble,1,2643,98.8,5.69,2,2,16.26,1749021377.24
11,merge,1,2642,98.7,341.01,2,24,16.37,1749021377.35
11,bubble,1,2643,98.3,5.69,2,2,16.37,1749021377.35
11,bubble,1,2643,100.3,5.69,2,2,16.48,1749021377.46
11,merge,1,2642,99.9,341.01,2,24,16.48,1749021377.46
11,merge,1,2642,100.5,341.01,2,24,16.59,1749021377.57
11,bubble,1,2643,100.0,5.69,2,2,16.59,1749021377.57
11,bubble,1,2643,100.2,5.69,2,2,16.7,1749021377.68
11,merge,1,2642,99.8,341.01,2,24,16.7,1749021377.68
11,bubble,1,2643,99.7,5.69,2,2,16.81,1749021377.79
11,merge,1,2642,99.8,341.01,2,24,16.81,1749021377.79
11,bubble,1,2643,100.2,5.69,2,2,16.92,1749021377.9
11,merge,1,2642,99.9,341.01,2,24,16.92,1749021377.9
11,merge,1,2642,100.2,341.01,2,24,17.03,1749021378.01
11,bubble,1,2643,99.8,5.69,2,2,17.03,1749021378.01
11,bubble,1,2643,99.9,5.69,2,2,17.14,1749021378.12
11,merge,1,2642,99.6,341.01,2,24,17.14,1749021378.12
11,bubble,1,2643,99.6,5.69,2,2,17.25,1749021378.23
11,merge,1,2642,100.0,341.01,2,24,17.25,1749021378.23
11,bubble,1,2643,99.8,5.69,2,2,17.36,1749021378.34
11,merge,1,2642,99.6,341.01,2,24,17.36,1749021378.34
11,bubble,1,2643,99.8,5.69,2,2,17.47,1749021378.45
11,merge,1,2642,99.3,341.01,2,24,17.47,1749021378.45
11,bubble,1,2643,99.6,5.69,2,2,17.58,1749021378.56
11,merge,1,2642,99.8,341.01,2,24,17.58,1749021378.56
11,bubble,1,2643,99.6,5.69,2,2,17.69,1749021378.67
11,merge,1,2642,99.6,341.01,2,24,17.69,1749021378.67
11,bubble,1,2643,99.7,5.69,2,2,17.8,1749021378.78
11,merge,1,2642,99.8,341.01,2,24,17.8,1749021378.78
11,merge,1,2642,99.6,341.01,2,24,17.91,1749021378.89
11,bubble,1,2643,99.4,5.69,2,2,17.91,1749021378.89
11,merge,1,2642,108.7,367.54,2,24,18.02,1749021379.0
11,bubble,1,2643,99.5,5.69,2,2,18.02,1749021379.0
11,bubble,1,2643,99.9,5.69,2,2,18.13,1749021379.11
11,merge,1,2642,90.5,359.54,2,24,18.13,1749021379.11
11,bubble,1,2643,101.1,5.69,2,2,18.24,1749021379.22
11,merge,1,2642,99.9,421.02,2,24,18.24,1749021379.22
11,bubble,1,2643,100.5,5.69,2,2,18.35,1749021379.33
11,merge,1,2642,101.1,341.01,2,24,18.35,1749021379.33
11,merge,1,2642,100.2,391.01,2,24,18.46,1749021379.44
11,bubble,1,2643,99.4,5.69,2,2,18.46,1749021379.44
11,merge,1,2642,108.3,431.02,2,24,18.57,1749021379.55
11,bubble,1,2643,99.2,5.69,2,2,18.57,1749021379.55
11,bubble,1,2643,99.8,5.69,2,2,18.68,1749021379.66
11,merge,1,2642,99.6,541.02,2,24,18.68,1749021379.66
11,bubble,1,2643,99.3,5.69,2,2,18.79,1749021379.77
11,merge,1,2642,90.1,495.02,2,24,18.79,1749021379.77
11,merge,1,2642,99.3,447.73,1,28,18.91,1749021379.89
11,bubble,1,2643,99.3,5.69,2,2,18.91,1749021379.89
11,bubble,1,2643,99.4,5.69,2,2,19.02,1749021380.0
11,merge,1,2642,99.3,341.2,1,28,19.02,1749021380.0
11,bubble,1,2643,99.8,5.69,2,2,19.13,1749021380.11
11,merge,1,2642,108.7,341.2,1,28,19.13,1749021380.11
11,merge,1,2642,100.0,341.2,1,28,19.24,1749021380.22
11,bubble,1,2643,99.6,5.69,2,2,19.24,1749021380.22
11,bubble,1,2643,99.9,5.69,2,2,19.35,1749021380.33
11,merge,1,2642,99.6,341.2,1,28,19.35,1749021380.33
11,merge,1,2642,99.8,341.2,1,28,19.46,1749021380.44
11,bubble,1,2643,99.8,5.69,2,2,19.46,1749021380.44
11,bubble,1,2643,99.7,5.69,2,2,19.57,1749021380.55
11,bubble,1,2643,96.1,5.69,2,2,19.67,1749021380.65
11,bubble,1,2643,106.1,5.69,2,2,19.78,1749021380.76
11,bubble,1,2643,96.3,5.69,2,2,19.88,1749021380.86
11,bubble,1,2643,96.5,5.69,2,2,19.98,1749021380.96
11,bubble,1,2643,106.0,5.69,2,2,20.09,1749021381.07
11,bubble,1,2643,96.5,5.69,2,2,20.19,1749021381.17
11,bubble,1,2643,106.0,5.69,2,2,20.29,1749021381.27
11,bubble,1,2643,96.1,5.69,2,2,20.4,1749021381.38
11,bubble,1,2643,96.2,5.69,2,2,20.5,1749021381.48
11,bubble,1,2643,106.0,5.69,2,2,20.61,1749021381.59
11,bubble,1,2643,96.2,5.69,2,2,20.71,1749021381.69
11,bubble,1,2643,106.0,5.69,2,2,20.81,1749021381.79
11,bubble,1,2643,96.4,5.69,2,2,20.92,1749021381.9
11,bubble,1,2643,96.4,5.69,2,2,21.02,1749021382.0
11,bubble,1,2643,106.0,5.69,2,2,21.12,1749021382.1
11,bubble,1,2643,96.3,5.69,2,2,21.23,1749021382.21
11,bubble,1,2643,96.4,5.69,2,2,21.33,1749021382.31
11,bubble,1,2643,105.9,5.69,2,2,21.44,1749021382.42
11,bubble,1,2643,96.4,5.69,2,2,21.54,1749021382.52
11,bubble,1,2643,105.9,5.69,2,2,21.64,1749021382.62
11,bubble,1,2643,96.5,5.69,2,2,21.75,1749021382.73
11,bubble,1,2643,96.4,5.69,2,2,21.85,1749021382.83
11,bubble,1,2643,105.9,5.69,2,2,21.95,1749021382.93
11,bubble,1,2643,96.4,5.69,2,2,22.06,1749021383.04
11,bubble,1,2643,96.3,5.69,2,2,22.16,1749021383.14
11,bubble,1,2643,96.4,5.69,2,2,22.27,1749021383.25
11,bubble,1,2643,106.0,5.69,2,2,22.37,1749021383.35
11,bubble,1,2643,96.5,5.69,2,2,22.47,1749021383.45
11,bubble,1,2643,106.1,5.69,2,2,22.58,1749021383.56
11,bubble,1,2643,96.5,5.69,2,2,22.68,1749021383.66
11,bubble,1,2643,96.4,5.69,2,2,22.78,1749021383.76
11,bubble,1,2643,106.1,5.69,2,2,22.89,1749021383.87
11,bubble,1,2643,96.4,5.69,2,2,22.99,1749021383.97
11,bubble,1,2643,96.5,5.69,2,2,23.1,1749021384.08
11,bubble,1,2643,106.0,5.69,2,2,23.2,1749021384.18
11,bubble,1,2643,96.4,5.69,2,2,23.3,1749021384.28
11,bubble,1,2643,106.0,5.69,2,2,23.41,1749021384.39
11,bubble,1,2643,96.3,5.69,2,2,23.51,1749021384.49
11,bubble,1,2643,96.5,5.69,2,2,23.61,1749021384.59
11,bubble,1,2643,105.9,5.69,2,2,23.72,1749021384.7
11,bubble,1,2643,96.5,5.69,2,2,23.82,1749021384.8
11,bubble,1,2643,96.3,5.69,2,2,23.93,1749021384.91
11,bubble,1,2643,106.1,5.69,2,2,24.03,1749021385.01
11,bubble,1,2643,96.4,5.69,2,2,24.13,1749021385.11
11,bubble,1,2643,106.1,5.69,2,2,24.24,1749021385.22
11,bubble,1,2643,96.4,5.69,2,2,24.34,1749021385.32
11,bubble,1,2643,96.5,5.69,2,2,24.44,1749021385.42
11,bubble,1,2643,96.4,5.69,2,2,24.55,1749021385.53
11,bubble,1,2643,106.1,5.69,2,2,24.65,1749021385.63
11,bubble,1,2643,96.3,5.69,2,2,24.76,1749021385.74
11,bubble,1,2643,96.3,5.69,2,2,24.86,1749021385.84
11,bubble,1,2643,106.0,5.69,2,2,24.96,1749021385.94
11,bubble,1,2643,96.4,5.69,2,2,25.07,1749021386.05
11,bubble,1,2643,106.1,5.69,2,2,25.17,1749021386.15
11,bubble,1,2643,96.3,5.69,2,2,25.27,1749021386.25
11,bubble,1,2643,96.5,5.69,2,2,25.38,1749021386.36
11,bubble,1,2643,105.7,5.69,2,2,25.48,1749021386.46
11,bubble,1,2643,96.3,5.69,2,2,25.59,1749021386.57
11,bubble,1,2643,105.7,5.69,2,2,25.69,1749021386.67
11,bubble,1,2643,96.5,5.69,2,2,25.79,1749021386.77
11,bubble,1,2643,96.4,5.69,2,2,25.9,1749021386.88
11,bubble,1,2643,106.1,5.69,2,2,26.0,1749021386.98
11,bubble,1,2643,96.4,5.69,2,2,26.1,1749021387.08
11,bubble,1,2643,96.5,5.69,2,2,26.21,1749021387.19
11,bubble,1,2643,106.0,5.69,2,2,26.31,1749021387.29
11,bubble,1,2643,96.4,5.69,2,2,26.42,1749021387.4
11,bubble,1,2643,106.0,5.69,2,2,26.52,1749021387.5
11,bubble,1,2643,96.5,5.69,2,2,26.62,1749021387.6
11,bubble,1,2643,96.3,5.69,2,2,26.73,1749021387.71
11,bubble,1,2643,106.0,5.69,2,2,26.83,1749021387.81
11,bubble,1,2643,96.4,5.69,2,2,26.93,1749021387.91
11,bubble,1,2643,96.4,5.69,2,2,27.04,1749021388.02
11,bubble,1,2643,96.4,5.69,2,2,27.14,1749021388.12
11,bubble,1,2643,106.0,5.69,2,2,27.25,1749021388.23
11,bubble,1,2643,96.4,5.69,2,2,27.35,1749021388.33
11,bubble,1,2643,106.1,5.69,2,2,27.45,1749021388.43
11,bubble,1,2643,96.5,5.69,2,2,27.56,1749021388.54
11,bubble,1,2643,96.4,5.69,2,2,27.66,1749021388.64
11,bubble,1,2643,106.1,5.69,2,2,27.76,1749021388.74
11,bubble,1,2643,96.4,5.69,2,2,27.87,1749021388.85
11,bubble,1,2643,96.5,5.69,2,2,27.97,1749021388.95
11,bubble,1,2643,106.0,5.69,2,2,28.08,1749021389.06
11,bubble,1,2643,96.5,5.69,2,2,28.18,1749021389.16
11,bubble,1,2643,106.0,5.69,2,2,28.28,1749021389.26
11,bubble,1,2643,96.5,5.69,2,2,28.39,1749021389.37
11,bubble,1,2643,96.4,5.69,2,2,28.49,1749021389.47
11,bubble,1,2643,106.1,5.69,2,2,28.59,1749021389.57
11,bubble,1,2643,96.4,5.69,2,2,28.7,1749021389.68
11,bubble,1,2643,96.5,5.69,2,2,28.8,1749021389.78
11,bubble,1,2643,106.0,5.69,2,2,28.91,1749021389.89
11,bubble,1,2643,96.5,5.69,2,2,29.01,1749021389.99
11,bubble,1,2643,96.4,5.69,2,2,29.11,1749021390.09
11,bubble,1,2643,106.1,5.69,2,2,29.22,1749021390.2
11,bubble,1,2643,96.4,5.69,2,2,29.32,1749021390.3
11,bubble,1,2643,106.1,5.69,2,2,29.42,1749021390.4
11,bubble,1,2643,96.4,5.69,2,2,29.53,1749021390.51
11,bubble,1,2643,96.5,5.69,2,2,29.63,1749021390.61
11,bubble,1,2643,96.4,5.69,2,2,29.73,1749021390.71
11,bubble,1,2643,106.1,5.69,2,2,29.84,1749021390.82
11,bubble,1,2643,96.4,5.69,2,2,29.94,1749021390.92
11,bubble,1,2643,96.5,5.69,2,2,30.05,1749021391.03
11,bubble,1,2643,106.1,5.69,2,2,30.15,1749021391.13
11,bubble,1,2643,96.5,5.69,2,2,30.25,1749021391.23
11,bubble,1,2643,106.0,5.69,2,2,30.36,1749021391.34
11,bubble,1,2643,96.5,5.69,2,2,30.46,1749021391.44
11,bubble,1,2643,96.2,5.69,2,2,30.56,1749021391.54
11,bubble,1,2643,106.0,5.69,2,2,30.67,1749021391.65
11,bubble,1,2643,96.4,5.69,2,2,30.77,1749021391.75
11,bubble,1,2643,96.3,5.69,2,2,30.88,1749021391.86
11,bubble,1,2643,106.1,5.69,2,2,30.98,1749021391.96
11,bubble,1,2643,96.4,5.69,2,2,31.08,1749021392.06
11,bubble,1,2643,106.1,5.69,2,2,31.19,1749021392.17
11,bubble,1,2643,96.4,5.69,2,2,31.29,1749021392.27
11,bubble,1,2643,96.5,5.69,2,2,31.39,1749021392.37
11,bubble,1,2643,106.1,5.69,2,2,31.5,1749021392.48
11,bubble,1,2643,96.5,5.69,2,2,31.6,1749021392.58
11,bubble,1,2643,96.3,5.69,2,2,31.71,1749021392.69
11,bubble,1,2643,106.1,5.69,2,2,31.81,1749021392.79
11,bubble,1,2643,96.4,5.69,2,2,31.91,1749021392.89
11,bubble,1,2643,106.2,5.69,2,2,32.02,1749021393.0
11,bubble,1,2643,96.4,5.69,2,2,32.12,1749021393.1
11,bubble,1,2643,96.5,5.69,2,2,32.22,1749021393.2
11,bubble,1,2643,96.4,5.69,2,2,32.33,1749021393.31
11,bubble,1,2643,106.1,5.69,2,2,32.43,1749021393.41
11,bubble,1,2643,96.4,5.69,2,2,32.54,1749021393.52
11,bubble,1,2643,96.5,5.69,2,2,32.64,1749021393.62
11,bubble,1,2643,105.9,5.69,2,2,32.74,1749021393.72
11,bubble,1,2643,96.4,5.69,2,2,32.85,1749021393.83
11,bubble,1,2643,106.0,5.69,2,2,32.95,1749021393.93
11,bubble,1,2643,96.5,5.69,2,2,33.05,1749021394.03
11,bubble,1,2643,96.4,5.69,2,2,33.16,1749021394.14
11,bubble,1,2643,106.1,5.69,2,2,33.26,1749021394.24
11,bubble,1,2643,96.4,5.69,2,2,33.36,1749021394.34
11,bubble,1,2643,96.5,5.69,2,2,33.47,1749021394.45
11,bubble,1,2643,106.0,5.69,2,2,33.57,1749021394.55
11,bubble,1,2643,96.5,5.69,2,2,33.68,1749021394.66
11,bubble,1,2643,96.4,5.69,2,2,33.78,1749021394.76
11,bubble,1,2643,106.1,5.69,2,2,33.88,1749021394.86
