run_id,algorithm,threads,pid,cpu_percent,memory_mb,num_threads,context_switches,uptime,timestamp,total_runtime
57,bubble,2,3243,202.4,5.92,3,3,15.97,1749022717.02,24.29
57,bubble,2,3243,202.3,5.92,3,3,16.08,1749022717.13,24.29
57,bubble,2,3243,192.2,5.92,3,3,16.18,1749022717.23,24.29
57,bubble,2,3243,202.1,5.92,3,3,16.29,1749022717.34,24.29
57,bubble,2,3243,201.8,5.92,3,3,16.39,1749022717.44,24.29
57,bubble,2,3243,202.3,5.92,3,3,16.49,1749022717.54,24.29
57,bubble,2,3243,202.6,5.92,3,3,16.6,1749022717.65,24.29
57,bubble,2,3243,192.0,5.92,3,3,16.7,1749022717.75,24.29
57,bubble,2,3243,201.6,5.92,3,3,16.81,1749022717.86,24.29
57,bubble,2,3243,201.9,5.92,3,3,16.91,1749022717.96,24.29
57,bubble,2,3243,202.1,5.92,3,3,17.01,1749022718.06,24.29
57,bubble,2,3243,192.9,5.92,3,3,17.12,1749022718.17,24.29
57,bubble,2,3243,202.4,5.92,3,3,17.22,1749022718.27,24.29
57,bubble,2,3243,202.4,5.92,3,3,17.32,1749022718.37,24.29
57,bubble,2,3243,192.2,5.92,3,3,17.43,1749022718.48,24.29
57,bubble,2,3243,202.2,5.92,3,3,17.53,1749022718.58,24.29
57,bubble,2,3243,201.8,5.92,3,3,17.64,1749022718.69,24.29
57,bubble,2,3243,202.4,5.92,3,3,17.74,1749022718.79,24.29
57,bubble,2,3243,201.6,5.92,3,3,17.84,1749022718.89,24.29
57,bubble,2,3243,192.6,5.92,3,3,17.95,1749022719.0,24.29
57,bubble,2,3243,201.8,5.92,3,3,18.05,1749022719.1,24.29
57,bubble,2,3243,202.5,5.92,3,3,18.16,1749022719.21,24.29
57,bubble,2,3243,202.3,5.92,3,3,18.26,1749022719.31,24.29
57,bubble,2,3243,202.1,5.92,3,3,18.36,1749022719.41,24.29
57,bubble,2,3243,192.9,5.92,3,3,18.47,1749022719.52,24.29
57,bubble,2,3243,202.2,5.92,3,3,18.57,1749022719.62,24.29
57,bubble,2,3243,192.0,5.92,3,3,18.68,1749022719.73,24.29
57,bubble,2,3243,211.1,5.92,3,3,18.78,1749022719.83,24.29
57,bubble,2,3243,192.9,5.92,3,3,18.88,1749022719.93,24.29
57,bubble,2,3243,202.3,5.92,3,3,18.99,1749022720.04,24.29
57,bubble,2,3243,202.5,5.92,3,3,19.09,1749022720.14,24.29
57,bubble,2,3243,192.0,5.92,3,3,19.2,1749022720.25,24.29
57,bubble,2,3243,201.7,5.92,3,3,19.3,1749022720.35,24.29
57,bubble,2,3243,202.0,5.92,3,3,19.4,1749022720.45,24.29
57,bubble,2,3243,202.2,5.92,3,3,19.51,1749022720.56,24.29
57,bubble,2,3243,202.5,5.92,3,3,19.61,1749022720.66,24.29
57,bubble,2,3243,192.6,5.92,3,3,19.71,1749022720.76,24.29
57,bubble,2,3243,201.7,5.92,3,3,19.82,1749022720.87,24.29
57,bubble,2,3243,201.7,5.92,3,3,19.92,1749022720.97,24.29
57,bubble,2,3243,202.1,5.92,3,3,20.03,1749022721.08,24.29
57,bubble,2,3243,192.7,5.92,3,3,20.13,1749022721.18,24.29
57,bubble,2,3243,202.1,5.92,3,3,20.23,1749022721.28,24.29
57,bubble,2,3243,202.1,5.92,3,3,20.34,1749022721.39,24.29
57,bubble,2,3243,192.2,5.92,3,3,20.44,1749022721.49,24.29
57,bubble,2,3243,211.5,5.92,3,3,20.55,1749022721.6,24.29
57,bubble,2,3243,192.5,5.92,3,3,20.65,1749022721.7,24.29
57,bubble,2,3243,202.4,5.92,3,3,20.75,1749022721.8,24.29
57,bubble,2,3243,201.3,5.92,3,3,20.86,1749022721.91,24.29
57,bubble,2,3243,192.1,5.92,3,3,20.96,1749022722.01,24.29
57,bubble,2,3243,211.3,5.92,3,3,21.07,1749022722.12,24.29
57,bubble,2,3243,192.3,5.92,3,3,21.17,1749022722.22,24.29
57,bubble,2,3243,201.7,5.92,3,3,21.28,1749022722.33,24.29
57,bubble,2,3243,201.7,5.92,3,3,21.38,1749022722.43,24.29
57,bubble,2,3243,201.7,5.92,3,3,21.48,1749022722.53,24.29
57,bubble,2,3243,192.9,5.92,3,3,21.59,1749022722.64,24.29
57,bubble,2,3243,202.3,5.92,3,3,21.69,1749022722.74,24.29
57,bubble,2,3243,202.5,5.92,3,3,21.79,1749022722.84,24.29
57,bubble,2,3243,192.1,5.92,3,3,21.9,1749022722.95,24.29
57,bubble,2,3243,202.2,5.92,3,3,22.0,1749022723.05,24.29
57,bubble,2,3243,201.7,5.92,3,3,22.11,1749022723.16,24.29
57,bubble,2,3243,202.4,5.92,3,3,22.21,1749022723.26,24.29
57,bubble,2,3243,202.3,5.92,3,3,22.31,1749022723.36,24.29
57,bubble,2,3243,192.4,5.92,3,3,22.42,1749022723.47,24.29
57,bubble,2,3243,201.7,5.92,3,3,22.52,1749022723.57,24.29
57,bubble,2,3243,202.0,5.92,3,3,22.63,1749022723.68,24.29
57,bubble,2,3243,201.8,5.92,3,3,22.73,1749022723.78,24.29
57,bubble,2,3243,202.2,5.92,3,3,22.83,1749022723.88,24.29
57,bubble,2,3243,192.5,5.92,3,3,22.94,1749022723.99,24.29
57,bubble,2,3243,202.0,5.92,3,3,23.04,1749022724.09,24.29
57,bubble,2,3243,201.8,5.92,3,3,23.15,1749022724.2,24.29
57,bubble,2,3243,201.6,5.92,3,3,23.25,1749022724.3,24.29
57,bubble,2,3243,192.6,5.92,3,3,23.35,1749022724.4,24.29
57,bubble,2,3243,202.1,5.92,3,3,23.46,1749022724.51,24.29
57,bubble,2,3243,202.0,5.92,3,3,23.56,1749022724.61,24.29
57,bubble,2,3243,192.1,5.92,3,3,23.67,1749022724.72,24.29
57,bubble,2,3243,211.2,5.92,3,3,23.77,1749022724.82,24.29
57,bubble,2,3243,192.5,5.92,3,3,23.87,1749022724.92,24.29
57,bubble,2,3243,202.1,5.92,3,3,23.98,1749022725.03,24.29
57,bubble,2,3243,201.6,5.92,3,3,24.08,1749022725.13,24.29
57,bubble,2,3243,192.4,5.92,3,3,24.19,1749022725.24,24.29
57,bubble,2,3243,201.7,6.17,2,3,24.29,1749022725.34,24.29
58,bubble,3,3253,0.0,5.64,4,3,1.09,1749022725.56,12.1
58,merge,3,3254,0.0,6.46,1,4,1.09,1749022725.56,11.88
58,bubble,3,3253,297.0,5.64,4,3,1.2,1749022725.67,12.1
58,merge,3,3254,98.9,10.09,1,5,1.2,1749022725.67,11.88
58,merge,3,3254,99.0,14.16,1,5,1.31,1749022725.78,11.88
58,bubble,3,3253,304.9,5.64,4,3,1.31,1749022725.78,12.1
58,bubble,3,3253,297.7,5.64,4,3,1.42,1749022725.89,12.1
58,merge,3,3254,98.7,18.16,1,6,1.42,1749022725.89,11.88
58,merge,3,3254,99.4,22.17,1,6,1.53,1749022726.0,11.88
58,bubble,3,3253,287.5,5.64,4,3,1.53,1749022726.0,12.1
58,bubble,3,3253,306.9,5.64,4,3,1.64,1749022726.11,12.1
58,merge,3,3254,98.9,26.17,1,6,1.64,1749022726.11,11.88
58,bubble,3,3253,295.8,5.64,4,3,1.75,1749022726.22,12.1
58,merge,3,3254,100.1,28.17,1,6,1.75,1749022726.22,11.88
58,bubble,3,3253,295.9,5.64,4,3,1.86,1749022726.33,12.1
58,merge,3,3254,101.8,32.17,1,8,1.86,1749022726.33,11.88
58,bubble,3,3253,304.4,5.64,4,3,1.97,1749022726.44,12.1
58,merge,3,3254,101.0,56.18,1,8,1.97,1749022726.44,11.88
58,bubble,3,3253,296.7,5.64,4,3,2.08,1749022726.55,12.1
58,merge,3,3254,92.9,38.17,1,8,2.08,1749022726.55,11.88
58,bubble,3,3253,307.2,5.64,4,3,2.18,1749022726.65,12.1
58,merge,3,3254,102.3,42.17,1,8,2.19,1749022726.66,11.88
58,bubble,3,3253,298.6,5.64,4,3,2.29,1749022726.76,12.1
58,merge,3,3254,102.5,46.17,1,8,2.29,1749022726.76,11.88
58,bubble,3,3253,299.6,5.64,4,3,2.4,1749022726.87,12.1
58,merge,3,3254,93.5,50.17,1,8,2.4,1749022726.87,11.88
58,bubble,3,3253,299.3,5.64,4,3,2.5,1749022726.97,12.1
58,merge,3,3254,102.6,54.17,1,8,2.51,1749022726.98,11.88
58,bubble,3,3253,301.0,5.64,4,3,2.61,1749022727.08,12.1
58,merge,3,3254,103.4,56.17,1,8,2.61,1749022727.08,11.88
58,bubble,3,3253,300.8,5.64,4,3,2.72,1749022727.19,12.1
58,merge,3,3254,94.0,60.17,1,8,2.72,1749022727.19,11.88
58,bubble,3,3253,292.2,5.64,4,3,2.82,1749022727.29,12.1
58,merge,3,3254,103.4,64.17,1,8,2.83,1749022727.3,11.88
58,bubble,3,3253,302.0,5.64,4,3,2.93,1749022727.4,12.1
58,merge,3,3254,94.3,66.3,1,9,2.93,1749022727.4,11.88
58,bubble,3,3253,299.2,5.64,4,3,3.04,1749022727.51,12.1
58,merge,3,3254,112.5,70.18,1,9,3.04,1749022727.51,11.88
58,bubble,3,3253,301.8,5.64,4,3,3.14,1749022727.61,12.1
58,merge,3,3254,94.1,72.18,1,9,3.14,1749022727.61,11.88
58,bubble,3,3253,302.1,5.64,4,3,3.25,1749022727.72,12.1
58,merge,3,3254,103.8,76.18,1,9,3.25,1749022727.72,11.88
58,bubble,3,3253,301.7,5.64,4,3,3.35,1749022727.82,12.1
58,merge,3,3254,103.7,80.18,1,9,3.36,1749022727.83,11.88
58,bubble,3,3253,299.9,5.64,4,3,3.46,1749022727.93,12.1
58,merge,3,3254,93.8,84.18,1,9,3.46,1749022727.93,11.88
58,bubble,3,3253,301.3,5.64,4,3,3.57,1749022728.04,12.1
58,merge,3,3254,94.2,86.18,1,9,3.57,1749022728.04,11.88
58,bubble,3,3253,299.9,5.64,4,3,3.67,1749022728.14,12.1
58,merge,3,3254,103.3,90.18,1,9,3.68,1749022728.15,11.88
58,bubble,3,3253,299.1,5.64,4,3,3.78,1749022728.25,12.1
58,merge,3,3254,102.8,94.18,1,11,3.78,1749022728.25,11.88
58,bubble,3,3253,300.6,5.64,4,3,3.89,1749022728.36,12.1
58,merge,3,3254,93.9,98.18,1,12,3.89,1749022728.36,11.88
58,bubble,3,3253,299.8,5.64,4,3,3.99,1749022728.46,12.1
58,merge,3,3254,103.1,100.18,1,12,4.0,1749022728.47,11.88
58,bubble,3,3253,300.3,5.64,4,3,4.1,1749022728.57,12.1
58,merge,3,3254,93.8,104.18,1,12,4.1,1749022728.57,11.88
58,bubble,3,3253,289.5,5.64,4,3,4.21,1749022728.68,12.1
58,merge,3,3254,103.0,108.18,1,12,4.21,1749022728.68,11.88
58,bubble,3,3253,298.7,5.64,4,3,4.31,1749022728.78,12.1
58,merge,3,3254,102.7,112.18,1,12,4.32,1749022728.79,11.88
58,bubble,3,3253,299.4,5.64,4,3,4.42,1749022728.89,12.1
58,merge,3,3254,102.9,116.18,1,12,4.42,1749022728.89,11.88
58,bubble,3,3253,299.4,5.64,4,3,4.53,1749022729.0,12.1
58,merge,3,3254,93.4,118.18,1,12,4.53,1749022729.0,11.88
58,bubble,3,3253,298.7,5.64,4,3,4.64,1749022729.11,12.1
58,merge,3,3254,103.0,122.18,1,12,4.64,1749022729.11,11.88
58,bubble,3,3253,305.8,5.64,4,3,4.74,1749022729.21,12.1
58,merge,3,3254,92.9,126.18,1,12,4.75,1749022729.22,11.88
58,bubble,3,3253,298.2,5.64,4,3,4.85,1749022729.32,12.1
58,merge,3,3254,102.2,130.18,1,13,4.85,1749022729.32,11.88
58,bubble,3,3253,296.2,5.64,4,3,4.96,1749022729.43,12.1
58,merge,3,3254,110.9,198.18,1,13,4.96,1749022729.43,11.88
58,bubble,3,3253,297.5,5.64,4,3,5.07,1749022729.54,12.1
58,merge,3,3254,93.0,134.18,1,13,5.07,1749022729.54,11.88
58,bubble,3,3253,307.7,5.64,4,3,5.17,1749022729.64,12.1
58,merge,3,3254,102.7,138.18,1,13,5.18,1749022729.65,11.88
58,bubble,3,3253,297.8,5.64,4,3,5.28,1749022729.75,12.1
58,merge,3,3254,102.5,140.18,1,13,5.28,1749022729.75,11.88
58,bubble,3,3253,298.6,5.64,4,3,5.39,1749022729.86,12.1
58,merge,3,3254,93.3,144.18,1,13,5.39,1749022729.86,11.88
58,bubble,3,3253,298.5,5.64,4,3,5.49,1749022729.96,12.1
58,merge,3,3254,102.5,148.18,1,16,5.5,1749022729.97,11.88
58,bubble,3,3253,299.4,5.64,4,3,5.6,1749022730.07,12.1
58,merge,3,3254,102.8,152.18,1,16,5.6,1749022730.07,11.88
58,bubble,3,3253,300.3,5.64,4,3,5.71,1749022730.18,12.1
58,merge,3,3254,93.7,156.18,1,16,5.71,1749022730.18,11.88
58,bubble,3,3253,298.2,5.64,4,3,5.82,1749022730.29,12.1
58,merge,3,3254,187.3,311.33,4,18,5.82,1749022730.29,11.88
58,bubble,3,3253,303.9,5.64,4,3,5.92,1749022730.39,12.1
58,merge,3,3254,296.2,319.21,4,18,5.93,1749022730.4,11.88
58,bubble,3,3253,301.6,5.64,4,3,6.03,1749022730.5,12.1
58,merge,3,3254,302.8,332.36,4,18,6.04,1749022730.51,11.88
58,bubble,3,3253,299.2,5.64,4,3,6.14,1749022730.61,12.1
58,merge,3,3254,300.3,332.36,4,18,6.14,1749022730.61,11.88
58,bubble,3,3253,295.1,5.64,4,3,6.26,1749022730.73,12.1
58,merge,3,3254,296.9,332.36,4,18,6.26,1749022730.73,11.88
58,bubble,3,3253,305.4,5.64,4,3,6.37,1749022730.84,12.1
58,merge,3,3254,296.9,356.72,4,18,6.37,1749022730.84,11.88
58,merge,3,3254,296.9,356.72,4,18,6.48,1749022730.95,11.88
58,bubble,3,3253,296.0,5.64,4,3,6.48,1749022730.95,12.1
58,merge,3,3254,298.0,356.72,4,18,6.59,1749022731.06,11.88
58,bubble,3,3253,298.1,5.64,4,3,6.59,1749022731.06,12.1
58,bubble,3,3253,305.0,5.64,4,3,6.7,1749022731.17,12.1
58,merge,3,3254,304.6,356.72,4,18,6.7,1749022731.17,11.88
58,bubble,3,3253,295.4,5.64,4,3,6.82,1749022731.29,12.1
58,merge,3,3254,295.7,398.72,4,18,6.82,1749022731.29,11.88
58,bubble,3,3253,305.5,5.64,4,3,6.93,1749022731.4,12.1
58,merge,3,3254,305.1,398.72,4,18,6.93,1749022731.4,11.88
58,bubble,3,3253,287.5,5.64,4,3,7.04,1749022731.51,12.1
58,merge,3,3254,296.0,398.72,4,18,7.04,1749022731.51,11.88
58,merge,3,3254,305.9,398.72,4,18,7.15,1749022731.62,11.88
58,bubble,3,3253,304.8,5.64,4,3,7.15,1749022731.62,12.1
58,merge,3,3254,296.7,398.72,4,18,7.26,1749022731.73,11.88
58,bubble,3,3253,296.1,5.64,4,3,7.26,1749022731.73,12.1
58,bubble,3,3253,297.5,5.64,4,3,7.37,1749022731.84,12.1
58,merge,3,3254,296.2,398.72,4,18,7.37,1749022731.84,11.88
58,merge,3,3254,305.3,398.72,4,18,7.48,1749022731.95,11.88
58,bubble,3,3253,305.1,5.64,4,3,7.48,1749022731.95,12.1
58,merge,3,3254,299.8,398.72,4,18,7.59,1749022732.06,11.88
58,bubble,3,3253,296.9,5.64,4,3,7.59,1749022732.06,12.1
58,merge,3,3254,299.1,398.72,4,18,7.71,1749022732.18,11.88
58,bubble,3,3253,300.7,5.64,4,3,7.71,1749022732.18,12.1
58,merge,3,3254,297.0,398.72,4,18,7.82,1749022732.29,11.88
58,bubble,3,3253,297.9,5.64,4,3,7.82,1749022732.29,12.1
58,bubble,3,3253,304.5,5.64,4,3,7.94,1749022732.41,12.1
58,merge,3,3254,303.2,430.76,4,18,7.94,1749022732.41,11.88
58,bubble,3,3253,295.1,5.64,4,3,8.05,1749022732.52,12.1
58,merge,3,3254,302.1,404.75,4,18,8.05,1749022732.52,11.88
58,bubble,3,3253,306.9,5.64,4,3,8.16,1749022732.63,12.1
58,merge,3,3254,287.1,404.75,4,18,8.16,1749022732.63,11.88
58,bubble,3,3253,291.7,5.64,4,3,8.27,1749022732.74,12.1
58,merge,3,3254,298.7,404.75,4,18,8.27,1749022732.74,11.88
58,bubble,3,3253,304.7,5.64,4,3,8.38,1749022732.85,12.1
58,merge,3,3254,302.3,404.75,4,18,8.38,1749022732.85,11.88
58,bubble,3,3253,299.0,5.64,4,3,8.48,1749022732.95,12.1
58,merge,3,3254,296.5,404.75,4,18,8.49,1749022732.96,11.88
58,bubble,3,3253,303.1,5.64,4,3,8.59,1749022733.06,12.1
58,merge,3,3254,300.6,404.75,4,18,8.6,1749022733.07,11.88
58,bubble,3,3253,295.2,5.64,4,3,8.7,1749022733.17,12.1
58,merge,3,3254,302.7,404.75,4,18,8.7,1749022733.17,11.88
58,bubble,3,3253,305.2,5.64,4,3,8.8,1749022733.27,12.1
58,merge,3,3254,302.6,404.75,4,18,8.81,1749022733.28,11.88
58,bubble,3,3253,295.8,5.64,4,3,8.9,1749022733.37,12.1
58,merge,3,3254,296.2,404.75,4,18,8.91,1749022733.38,11.88
58,bubble,3,3253,305.2,5.64,4,3,9.01,1749022733.48,12.1
58,merge,3,3254,297.0,404.75,4,18,9.02,1749022733.49,11.88
58,bubble,3,3253,295.7,5.64,4,3,9.11,1749022733.58,12.1
58,merge,3,3254,306.8,404.75,4,18,9.12,1749022733.59,11.88
58,bubble,3,3253,304.1,5.64,4,3,9.22,1749022733.69,12.1
58,merge,3,3254,297.5,404.75,4,18,9.22,1749022733.69,11.88
58,bubble,3,3253,295.8,5.64,4,3,9.32,1749022733.79,12.1
58,merge,3,3254,297.3,404.75,4,18,9.33,1749022733.8,11.88
58,bubble,3,3253,301.6,5.64,4,3,9.43,1749022733.9,12.1
58,merge,3,3254,303.1,404.75,4,18,9.43,1749022733.9,11.88
58,bubble,3,3253,297.3,5.64,4,3,9.54,1749022734.01,12.1
58,merge,3,3254,299.0,404.75,4,18,9.54,1749022734.01,11.88
58,bubble,3,3253,300.9,5.64,4,3,9.65,1749022734.12,12.1
58,merge,3,3254,303.1,404.75,4,18,9.65,1749022734.12,11.88
58,bubble,3,3253,304.6,5.64,4,3,9.76,1749022734.23,12.1
58,merge,3,3254,298.1,404.75,4,18,9.76,1749022734.23,11.88
58,bubble,3,3253,298.4,5.64,4,3,9.87,1749022734.34,12.1
58,merge,3,3254,301.6,404.75,4,18,9.87,1749022734.34,11.88
58,bubble,3,3253,298.7,5.64,4,3,9.99,1749022734.46,12.1
58,merge,3,3254,299.1,404.75,4,18,9.99,1749022734.46,11.88
58,bubble,3,3253,290.2,5.64,4,3,10.1,1749022734.57,12.1
58,merge,3,3254,298.5,475.85,4,18,10.1,1749022734.57,11.88
58,bubble,3,3253,303.3,5.64,4,3,10.21,1749022734.68,12.1
58,merge,3,3254,303.6,560.79,4,18,10.21,1749022734.68,11.88
58,bubble,3,3253,295.1,5.64,4,3,10.33,1749022734.8,12.1
58,merge,3,3254,232.8,431.52,1,19,10.33,1749022734.8,11.88
58,merge,3,3254,98.7,671.92,1,19,10.44,1749022734.91,11.88
58,bubble,3,3253,304.6,5.64,4,3,10.44,1749022734.91,12.1
58,bubble,3,3253,296.2,5.64,4,3,10.55,1749022735.02,12.1
58,merge,3,3254,98.3,698.71,1,19,10.55,1749022735.02,11.88
58,bubble,3,3253,295.8,5.64,4,3,10.66,1749022735.13,12.1
58,merge,3,3254,98.6,728.71,1,19,10.66,1749022735.13,11.88
58,merge,3,3254,107.5,717.11,1,19,10.77,1749022735.24,11.88
58,bubble,3,3253,303.0,5.64,4,3,10.77,1749022735.24,12.1
58,merge,3,3254,89.8,748.71,1,20,10.88,1749022735.35,11.88
58,bubble,3,3253,305.3,5.64,4,3,10.88,1749022735.35,12.1
58,merge,3,3254,107.6,782.71,1,20,10.99,1749022735.46,11.88
58,bubble,3,3253,296.4,5.64,4,3,10.99,1749022735.46,12.1
58,merge,3,3254,89.5,845.31,1,20,11.11,1749022735.58,11.88
58,bubble,3,3253,295.9,5.64,4,3,11.11,1749022735.58,12.1
58,merge,3,3254,107.7,851.31,1,21,11.22,1749022735.69,11.88
58,bubble,3,3253,303.9,5.64,4,3,11.22,1749022735.69,12.1
58,bubble,3,3253,296.9,5.64,4,3,11.33,1749022735.8,12.1
58,merge,3,3254,98.3,405.0,1,21,11.33,1749022735.8,11.88
58,bubble,3,3253,305.0,5.64,4,3,11.44,1749022735.91,12.1
58,merge,3,3254,98.7,405.0,1,22,11.44,1749022735.91,11.88
58,bubble,3,3253,296.5,5.64,4,3,11.55,1749022736.02,12.1
58,merge,3,3254,98.8,405.0,1,22,11.55,1749022736.02,11.88
58,bubble,3,3253,305.3,5.64,4,3,11.66,1749022736.13,12.1
58,merge,3,3254,107.8,405.0,1,22,11.66,1749022736.13,11.88
58,bubble,3,3253,296.2,5.64,4,3,11.77,1749022736.24,12.1
58,merge,3,3254,98.8,405.0,1,23,11.77,1749022736.24,11.88
58,bubble,3,3253,302.0,5.64,4,3,11.88,1749022736.35,12.1
58,merge,3,3254,100.5,405.0,1,24,11.88,1749022736.35,11.88
58,bubble,3,3253,296.9,5.64,4,3,12.0,1749022736.47,12.1
58,bubble,3,3253,278.9,5.83,1,3,12.1,1749022736.57,12.1
59,bubble,4,3265,0.0,5.86,5,1,1.08,1749022736.79,7.27
59,merge,4,3266,0.0,6.58,1,1,1.08,1749022736.79,10.84
59,merge,4,3266,90.0,10.21,1,1,1.19,1749022736.9,10.84
59,bubble,4,3265,395.3,5.86,5,1,1.19,1749022736.9,7.27
59,bubble,4,3265,387.2,5.86,5,1,1.3,1749022737.01,7.27
59,merge,4,3266,107.6,13.84,1,1,1.3,1749022737.01,10.84
59,merge,4,3266,99.1,17.84,1,1,1.41,1749022737.12,10.84
59,bubble,4,3265,412.4,5.86,5,1,1.41,1749022737.12,7.27
59,bubble,4,3265,395.9,5.86,5,1,1.53,1749022737.24,7.27
59,merge,4,3266,98.3,21.84,1,1,1.53,1749022737.24,10.84
59,merge,4,3266,99.2,25.84,1,1,1.64,1749022737.35,10.84
59,bubble,4,3265,403.7,5.86,5,1,1.64,1749022737.35,7.27
59,merge,4,3266,103.4,29.84,1,2,1.74,1749022737.45,10.84
59,bubble,4,3265,394.2,5.86,5,1,1.75,1749022737.46,7.27
59,merge,4,3266,103.4,31.84,1,2,1.85,1749022737.56,10.84
59,bubble,4,3265,394.3,5.86,5,1,1.85,1749022737.56,7.27
59,merge,4,3266,94.1,43.85,1,2,1.96,1749022737.67,10.84
59,bubble,4,3265,403.6,5.86,5,1,1.96,1749022737.67,7.27
59,merge,4,3266,93.8,37.85,1,2,2.06,1749022737.77,10.84
59,bubble,4,3265,394.1,5.86,5,1,2.07,1749022737.78,7.27
59,merge,4,3266,103.9,41.85,1,2,2.17,1749022737.88,10.84
59,bubble,4,3265,406.6,5.86,5,1,2.17,1749022737.88,7.27
59,merge,4,3266,103.8,45.85,1,2,2.27,1749022737.98,10.84
59,bubble,4,3265,406.0,5.86,5,1,2.28,1749022737.99,7.27
59,merge,4,3266,94.4,49.85,1,2,2.38,1749022738.09,10.84
59,bubble,4,3265,387.1,5.86,5,1,2.38,1749022738.09,7.27
59,merge,4,3266,103.9,51.85,1,2,2.49,1749022738.2,10.84
59,bubble,4,3265,406.0,5.86,5,1,2.49,1749022738.2,7.27
59,merge,4,3266,103.9,55.85,1,3,2.59,1749022738.3,10.84
59,bubble,4,3265,396.8,5.86,5,1,2.59,1749022738.3,7.27
59,merge,4,3266,94.0,59.85,1,4,2.7,1749022738.41,10.84
59,bubble,4,3265,404.5,5.86,5,1,2.7,1749022738.41,7.27
59,merge,4,3266,103.8,63.85,1,5,2.8,1749022738.51,10.84
59,bubble,4,3265,395.9,5.86,5,1,2.81,1749022738.52,7.27
59,merge,4,3266,94.4,65.97,1,5,2.91,1749022738.62,10.84
59,bubble,4,3265,396.2,5.86,5,1,2.91,1749022738.62,7.27
59,merge,4,3266,102.7,69.85,1,5,3.02,1749022738.73,10.84
59,bubble,4,3265,394.4,5.86,5,1,3.02,1749022738.73,7.27
59,merge,4,3266,102.8,71.85,1,5,3.12,1749022738.83,10.84
59,bubble,4,3265,411.3,5.86,5,1,3.13,1749022738.84,7.27
59,merge,4,3266,102.6,75.85,1,5,3.23,1749022738.94,10.84
59,bubble,4,3265,401.9,5.86,5,1,3.23,1749022738.94,7.27
59,merge,4,3266,93.2,79.85,1,5,3.34,1749022739.05,10.84
59,bubble,4,3265,400.5,5.86,5,1,3.34,1749022739.05,7.27
59,merge,4,3266,102.5,83.85,1,5,3.45,1749022739.16,10.84
59,bubble,4,3265,391.5,5.86,5,1,3.45,1749022739.16,7.27
59,merge,4,3266,102.9,87.85,1,5,3.55,1749022739.26,10.84
59,bubble,4,3265,401.9,5.86,5,1,3.55,1749022739.26,7.27
59,bubble,4,3265,395.3,5.86,5,1,3.66,1749022739.37,7.27
59,merge,4,3266,91.0,89.85,1,6,3.66,1749022739.37,10.84
59,bubble,4,3265,408.8,5.86,5,1,3.77,1749022739.48,7.27
59,merge,4,3266,106.6,93.85,1,6,3.77,1749022739.48,10.84
59,bubble,4,3265,395.3,5.86,5,1,3.89,1749022739.6,7.27
59,merge,4,3266,99.2,97.85,1,6,3.89,1749022739.6,10.84
59,bubble,4,3265,396.5,5.86,5,1,4.0,1749022739.71,7.27
59,merge,4,3266,99.2,101.85,1,6,4.0,1749022739.71,10.84
59,bubble,4,3265,404.7,5.86,5,1,4.11,1749022739.82,7.27
59,merge,4,3266,99.0,105.85,1,6,4.11,1749022739.82,10.84
59,bubble,4,3265,394.7,5.86,5,1,4.22,1749022739.93,7.27
59,merge,4,3266,98.8,109.85,1,6,4.22,1749022739.93,10.84
59,merge,4,3266,108.0,111.85,1,6,4.33,1749022740.04,10.84
59,bubble,4,3265,403.8,5.86,5,1,4.33,1749022740.04,7.27
59,bubble,4,3265,395.2,5.86,5,1,4.44,1749022740.15,7.27
59,merge,4,3266,89.6,115.85,1,6,4.44,1749022740.15,10.84
59,merge,4,3266,107.7,119.85,1,6,4.55,1749022740.26,10.84
59,bubble,4,3265,403.6,5.86,5,1,4.55,1749022740.26,7.27
59,bubble,4,3265,392.6,5.86,5,1,4.67,1749022740.38,7.27
59,merge,4,3266,98.1,123.85,1,7,4.67,1749022740.38,10.84
59,merge,4,3266,98.9,127.85,1,7,4.78,1749022740.49,10.84
59,bubble,4,3265,412.5,5.86,5,1,4.78,1749022740.49,7.27
59,merge,4,3266,98.7,130.35,1,7,4.89,1749022740.6,10.84
59,bubble,4,3265,394.6,5.86,5,1,4.89,1749022740.6,7.27
59,merge,4,3266,98.6,131.86,1,8,5.0,1749022740.71,10.84
59,bubble,4,3265,395.2,5.86,5,1,5.0,1749022740.71,7.27
59,bubble,4,3265,404.4,5.86,5,1,5.11,1749022740.82,7.27
59,merge,4,3266,107.5,135.86,1,8,5.11,1749022740.82,10.84
59,merge,4,3266,99.2,139.86,1,8,5.22,1749022740.93,10.84
59,bubble,4,3265,394.9,5.86,5,1,5.22,1749022740.93,7.27
59,merge,4,3266,98.8,143.86,1,8,5.33,1749022741.04,10.84
59,bubble,4,3265,405.1,5.86,5,1,5.33,1749022741.04,7.27
59,merge,4,3266,90.1,147.86,1,9,5.44,1749022741.15,10.84
59,bubble,4,3265,394.6,5.86,5,1,5.44,1749022741.15,7.27
59,merge,4,3266,99.2,149.86,1,10,5.56,1749022741.27,10.84
59,bubble,4,3265,396.5,5.86,5,1,5.56,1749022741.27,7.27
59,merge,4,3266,107.9,153.86,1,10,5.67,1749022741.38,10.84
59,bubble,4,3265,405.9,5.86,5,1,5.67,1749022741.38,7.27
59,merge,4,3266,149.0,310.53,5,15,5.78,1749022741.49,10.84
